43;"13087889";"CONVENIO (4845) - FAE/FNDE                   ";2010;
44;"13087891";"CONVENIO - FNDE                              ";2010;
45;"13088114";"CONVENIO - FNDE                              ";2010;
46;"13088116";"CONVENIO - FNDE                              ";2010;
47;"13088120";"CONVENIO - FNDE                              ";2010;
48;"13088124";"CONVENIO - FNDE                              ";2010;
49;"13088127";"CONVENIO - FNDE                              ";2010;
50;"13088128";"CONVENIO - FNDE                              ";2010;
51;"13088132";"CONVENIO - FNDE                              ";2010;
52;"13088135";"FNDE                                         ";2010;
53;"13088138";"FNDE                                         ";2010;
54;"13088265";"CONVENIO - SUFRAMA                           ";2010;
55;"13088530";"CONVENIO - FNDE                              ";2010;
56;"13088532";"CONVENIO - FNDE                              ";2010;
57;"13088533";"CONVENIO - FNDE                              ";2010;
58;"13089063";"CONVENIO - FNDE                              ";2010;
59;"13089520";"CONVENIO - FNDE                              ";2010;
60;"13089521";"FNDE                                         ";2010;
61;"13089524";"CONVENIO - FNDE                              ";2010;
62;"13089525";"CONVENIO NR. 5268/93                         ";2010;
63;"13089526";"CONVENIO NR. 5336/93                         ";2010;
64;"13089528";"CONVENIO - FNDE                              ";2010;
65;"13089529";"CONVENIO - FNDE                              ";2010;
66;"13089530";"CONVENIO - FNDE                              ";2010;
67;"13089532";"MEC                                          ";2010;
68;"13089534";"CONVENIO - FNDE                              ";2010;
69;"13089536";"CONVENIO - FNDE                              ";2010;
70;"13089537";"CONVENIO - FNDE                              ";2010;
71;"13089538";"CONVENIO - FNDE                              ";2010;
72;"13089542";"CONVENIO - FNDE                              ";2010;
73;"13089946";"CONVENIO - FNDE                              ";2010;
74;"13089948";"MEC                                          ";2010;
75;"13090314";"CONVENIO - FNDE                              ";2010;
76;"13090389";"CONVENIO - FNDE                              ";2010;
77;"13090605";"MEC                                          ";2010;
78;"13090615";"CONVENIO - FNDE                              ";2010;
79;"13090618";"MEC                                          ";2010;
80;"13090627";"MEC                                          ";2010;
81;"13090837";"MEC                                          ";2010;
82;"13090841";"FNDE                                         ";2010;
83;"13090850";"MEC                                          ";2010;
84;"13095367";"CONVENIO COLEGIO PEDRO II/FNDE               ";2010;
85;"13097116";"CONVENIO-FNDE                                ";2010;
86;"13097443";"FNDE                                         ";2010;
87;"13098462";"CONVENIO NR.0025/94 / FAE.E - FNDE           ";2010;
88;"13098463";"DEMEC - BA                                   ";2010;
89;"13098464";"DEMEC - AL                                   ";2010;
90;"13098467";"DEMEC - SC                                   ";2010;
91;"13098469";"DEMEC - RR                                   ";2010;
92;"13098471";"DEMEC - RS                                   ";2010;
93;"13098475";"DEMEC - RN                                   ";2010;
94;"13098477";"DEMEC - RJ                                   ";2010;
95;"13098480";"DEMEC - PR                                   ";2010;
96;"13098482";"DEMEC - MA                                   ";2010;
97;"13098489";"CONVENIO FNDE 33/94                          ";2010;
98;"13098491";"DEMEC - ES                                   ";2010;
99;"13098492";"DEMEC - PI                                   ";2010;
100;"13098493";"DEMEC - MS                                   ";2010;
101;"13098494";"DEMEC - PB                                   ";2010;
102;"13098495";"DEMEC - AM                                   ";2010;
103;"13098496";"DEMEC - GO                                   ";2010;
104;"13098836";"CONVENIO 29/94                               ";2010;
105;"13098837";"CONVENIO 29/94                               ";2010;
106;"13098838";"FUNDACAO ROQUETE PINTO                       ";2010;
107;"13098899";"INST.NACIONAL DE ESTUDOS E PESQ.EDUCACIONAIS ";2010;
108;"13098901";"FUNDACAO DE ASSISTENCIA AO ESTUDANTE         ";2010;
109;"13098917";"FNDE                                         ";2010;
110;"13098995";"FNDE                                         ";2010;
111;"13098996";"FNDE                                         ";2010;
112;"13098997";"FNDE                                         ";2010;
113;"13098998";"FNDE                                         ";2010;
114;"13098999";"FNDE                                         ";2010;
115;"13099000";"FNDE                                         ";2010;
116;"13099002";"FNDE                                         ";2010;
117;"13099006";"FNDE                                         ";2010;
118;"13099015";"FNDE                                         ";2010;
119;"13099016";"FNDE                                         ";2010;
120;"13099017";"FNDE                                         ";2010;
121;"13099018";"FNDE                                         ";2010;
122;"13099019";"FNDE                                         ";2010;
123;"13099105";"FNDE                                         ";2010;
124;"13099106";"FNDE                                         ";2010;
125;"13099204";"FNDE                                         ";2010;
126;"13099205";"FNDE                                         ";2010;
127;"13099206";"FNDE                                         ";2010;
128;"13099208";"FNDE                                         ";2010;
129;"13099209";"FNDE                                         ";2010;
130;"13099210";"FNDE                                         ";2010;
131;"13099212";"FNDE                                         ";2010;
132;"13099214";"FNDE                                         ";2010;
133;"13099215";"FNDE                                         ";2010;
134;"13099242";"FNDE                                         ";2010;
135;"13099244";"FNDE                                         ";2010;
136;"13099245";"FNDE                                         ";2010;
137;"13099303";"FNDE                                         ";2010;
138;"13099304";"FNDE                                         ";2010;
139;"13099306";"FNDE                                         ";2010;
140;"13099307";"FNDE                                         ";2010;
141;"13099309";"FNDE                                         ";2010;
142;"13099310";"FNDE                                         ";2010;
143;"13099311";"FNDE                                         ";2010;
144;"13099313";"FNDE                                         ";2010;
145;"13099315";"FNDE                                         ";2010;
146;"13099316";"FNDE                                         ";2010;
147;"13099320";"FNDE                                         ";2010;
148;"13099321";"FNDE                                         ";2010;
149;"13099322";"FNDE                                         ";2010;
150;"13099323";"FNDE                                         ";2010;
151;"13099324";"FNDE                                         ";2010;
152;"13099336";"DEMEC DE PERNAMBUCO                          ";2010;
153;"13099338";"DEMEC DE PERNAMBUCO                          ";2010;
154;"13099491";"FNDE                                         ";2010;
155;"13099492";"FNDE                                         ";2010;
156;"13099494";"FNDE                                         ";2010;
157;"13099495";"FNDE                                         ";2010;
158;"13099590";"FNDE - UNIV.FEDERAL DE VICOSA/MG             ";2010;
159;"13099686";"FNDE                                         ";2010;
160;"13099688";"FNDE                                         ";2010;
161;"13099689";"FNDE                                         ";2010;
162;"13099690";"FNDE                                         ";2010;
163;"13099771";"FNDE                                         ";2010;
164;"13099993";"FNDE                                         ";2010;
165;"13100110";"FNDE                                         ";2010;
166;"13100112";"FNDE                                         ";2010;
167;"13100237";"FNDE                                         ";2010;
168;"13100629";"FNDE                                         ";2010;
169;"13100630";"FNDE                                         ";2010;
170;"13100631";"FNDE                                         ";2010;
171;"13100632";"FNDE                                         ";2010;
172;"13100675";"ESCOLA PAULISTA DE MEDICINA                  ";2010;
173;"13100740";"FNDE                                         ";2010;
174;"13100874";"FNDE                                         ";2010;
175;"13100897";"FNDE                                         ";2010;
176;"13100951";"FNDE                                         ";2010;
177;"13100953";"FNDE                                         ";2010;
178;"13101002";"FNDE                                         ";2010;
179;"13101004";"FNDE                                         ";2010;
180;"13101006";"FNDE                                         ";2010;
181;"13101010";"FNDE                                         ";2010;
182;"13101013";"FNDE                                         ";2010;
183;"13101018";"FNDE                                         ";2010;
184;"13101020";"FNDE                                         ";2010;
185;"13101025";"FNDE                                         ";2010;
186;"13101134";"FUNDACAO DE ASSISTENCIA AO ESTUDANTE - DF    ";2010;
187;"13101217";"FNDE                                         ";2010;
188;"13101360";"CONVENIO/FNDE                                ";2010;
189;"13101495";"CONVENIO/FNDE                                ";2010;
190;"13101496";"CONVENIO - FNDE                              ";2010;
191;"13101497";"CONVENIO/FNDE                                ";2010;
192;"13101615";"FNDE                                         ";2010;
193;"13101616";"FNDE                                         ";2010;
194;"13101624";"FNDE                                         ";2010;
195;"13101625";"CONVENIO/FNDE                                ";2010;
196;"13101837";"FNDE                                         ";2010;
197;"13101941";"FUND.UNIVERS.FEDERAL DO MATO GROSSO/MT       ";2010;
198;"13101950";"UNIVERSIDADE FEDERAL DO PARANA               ";2010;
199;"13101952";"FUNDACAO UNIVER.FEDERAL DO MATO GROSSO DO SUL";2010;
200;"13102000";"FNDE                                         ";2010;
201;"13102075";"FNDE                                         ";2010;
202;"13102076";"FNDE                                         ";2010;
203;"13102196";"FNDE                                         ";2010;
204;"13102636";"FNDE                                         ";2010;
205;"13102638";"FNDE                                         ";2010;
206;"13102639";"FNDE                                         ";2010;
207;"13103473";"ESCOLA AGROTECNICA FEDERAL DE SAO LUIS       ";2010;
208;"13103564";"UNIVERSIDADE DE BRASILIA                     ";2010;
209;"13103640";"FNDE                                         ";2010;
210;"13103641";"FNDE                                         ";2010;
211;"13103675";"CENTRO FED.DE EDUCACAO TECNOL.DE MINAS GERAIS";2010;
212;"13103676";"FNDE                                         ";2010;
213;"13103677";"FNDE                                         ";2010;
214;"13103741";"FNDE                                         ";2010;
215;"13104635";"FNDE                                         ";2010;
216;"13105368";"CENTRO FEDERAL DE EDUCACAO TECNOLOGIA DO MA. ";2010;
217;"13105370";"ESCOLA AGROTECNICA FEDERAL DE CASTANHAL      ";2010;
218;"13105375";"FUNDACAO NACIONAL DO INDIO                   ";2010;
219;"13105562";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL    ";2010;
220;"13105565";"UNIVERSIDADE DE BRASILIA - DF                ";2010;
221;"13105656";"CONVENIO - FNDE                              ";2010;
222;"13105672";"FUNDACAO UNIVERSIDADE FEDERAL DE RONDONIA    ";2010;
223;"13105731";"CONVENIO - FNDE                              ";2010;
224;"13105732";"UNIVERSIDADE FEDERAL DE SANTA CATARINA       ";2010;
225;"13105733";"UNIVERSIDADE FEDERAL DE SANTA CATARINA       ";2010;
226;"13105734";"FUNDACAO ESCOLA NACIONAL DE ADM.PUBLICA      ";2010;
227;"13105735";"ESCOLA AGROTECNICA FEDERAL DE COLATINA       ";2010;
228;"13105848";"FUND. UNIV. FED. DE MATO GROSSO              ";2010;
229;"13105852";"UNIVERSIDADE FEDERAL DO CEARA                ";2010;
230;"13106063";"UNIVERSIDADE FEDERAL DO MARANHA              ";2010;
231;"13106064";"FUNDACAO DE ASSISTENCIA AO ESTUDANTE         ";2010;
232;"13106067";"FUNDACAO BIBLIOTECA NACIONAL                 ";2010;
233;"13106068";"UNIVERSIDADE FEDERAL DO MARANHA              ";2010;
234;"13106069";"ESCOLA AGROTECNICA FEDERAL DE BARBACENA      ";2010;
235;"13106087";"FUNDACAO UNIVERSIDADE DO AMAZONAS            ";2010;
236;"13106335";"UNIVERSIDADE FEDERAL DE JUIZ DE FORA         ";2010;
237;"13106336";"INSTITUTO BENJAMIN CONSTANT                  ";2010;
238;"13106337";"UNIVERSIDADE FEDERAL DO PIAUI                ";2010;
239;"13106340";"PREF.MUN.DE SUCUPIRA DO NORTE                ";2010;
240;"13106342";"PREF.MUN.DE BENEDITODO RIO PRETO             ";2010;
241;"13106343";"PREF.MUN.DE POCAO DE PEDRAS                  ";2010;
242;"13106344";"PREF.MUN.DE DUQUE BACELAR                    ";2010;
243;"13106346";"PREF.MUN.DE LAGO DO JUNCO                    ";2010;
244;"13106365";"FUNDACAO UNIVERSIDADE DE PERNAMBUCO-FESP/UPE ";2010;
245;"13106368";"FUND.UNIVERSIDADE REGIONAL DO R.N.           ";2010;
246;"13106381";"FUNDACAO JOAQUIM NABUCO - PE                 ";2010;
247;"13106408";"UNIVERSIDADE FEDERAL DO CEARA                ";2010;
248;"13106413";"FUNDACAO UNIVERSIDADE FEDERAL DO AMAPA       ";2010;
249;"13106432";"SECRETARIA DO ESTADO DE EDUCACAO/MG          ";2010;
250;"13106461";"ESCOLA SUP.DE AGRICULTURA DE LAVRAS          ";2010;
251;"13106462";"UNIVERSIDADE FEDERAL DO PARANA               ";2010;
252;"13106463";"UNIVERSIDADE FEDERAL DE MINAS GERAIS         ";2010;
253;"13106469";"FUND.UNIVERS.FEDERAL DE MATO GROSSO          ";2010;
254;"13106594";"UNIVERSIDADE FEDERAL FLUMINENSE              ";2010;
255;"13106597";"ESC.TEC. DE SAO VICENTE DO SUL               ";2010;
256;"13106653";"UNIVERSIDADE FEDERAL DE MINAS GERAIS         ";2010;
257;"13106675";"UNIVERSIDADE FED. DO RIO GRANDE DO SUL-UFRGS ";2010;
258;"13106722";"UNIVERSIDADE FEDERAL DE MINAS GERAIS         ";2010;
259;"13106725";"ESCOLA TECNICA FEDERAL DE RORAIMA            ";2010;
260;"13106772";"UNIVERSIDADE FEDERAL DO MARANHAO             ";2010;
261;"13106915";"ESC.TEC.FEDERAL DE PELOTAS                   ";2010;
262;"13106993";"UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO     ";2010;
263;"13107069";"UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO ";2010;
264;"13107071";"FUNDACAO UNIVERSIDADE FEDERAL DE MATO GROSSO ";2010;
265;"13107074";"UNIVERSIDADE FEDERAL DE JUIZ DE FORA         ";2010;
266;"13107086";"UNIVERSIDADE FEDERAL DE JUIZ DE FORA         ";2010;
267;"13107283";"ESCOLA TECNICA FEDERAL DE RORAIMA            ";2010;
268;"13107292";"FUNDACAO UNIVERSIDADE FEDERAL DE RONDONIA    ";2010;
269;"13107332";"ESC.PAULISTA DE MEDICINA                     ";2010;
270;"13107663";"CONVENIO - FNDE                              ";2010;
271;"13107664";"UNIV.FEDERAL DO PIAUI                        ";2010;
272;"13107665";"UNIV.FEDERAL DO PIAUI                        ";2010;
273;"13107666";"UNIV.FEDERAL DO ESPIRITO SANTO               ";2010;
274;"13107667";"UNIV.FEDERAL DE GOIAS                        ";2010;
275;"13107683";"CENTRO FEDERAL DE EDUCAC.TECNOLOGICA DA BAHIA";2010;
276;"13107958";"CONVENIO - FNDE                              ";2010;
277;"13108183";"SECRETARIA DE EDUCACAO FUNDAMENTAL           ";2010;
278;"13108212";"ESCOLA AGROTECNICA FEDERAL DE URUTAI         ";2010;
279;"13108332";"ESCOLA TECNICA FEDERAL DE CAMPOS             ";2010;
280;"13108534";"DELEGACIA DO MEC NO MARANHAO                 ";2010;
281;"13108535";"DELEGACIA DO MEC NO PIAUI                    ";2010;
282;"13108536";"DELEGACIA DO MEC NO MATO GROSSO DO SUL       ";2010;
283;"13108537";"DELEGACIA DO MEC EM RORAIMA                  ";2010;
284;"13108565";"DELEGACIA DO MEC NO ESTADO DA BAHIA          ";2010;
285;"13108566";"DELEGACIA DO MEC EM SERGIPE                  ";2010;
286;"13108567";"DELEGACIA DO MEC EM SAO PAULO                ";2010;
287;"13108568";"DELEGACIA DO MEC NO ESPIRITO SANTO           ";2010;
288;"13108569";"DELEGACIA DO MEC EM GOIAS                    ";2010;
289;"13108570";"DELEGACIA DO MEC NO AMAZONAS                 ";2010;
290;"13108571";"DELEGACIA DO MEC NO AMAPA                    ";2010;
291;"13108572";"DELEGACIA DO MEC NO ESTADO DO TOCANTINS      ";2010;
292;"13108573";"DELEGACIA DO MEC NO ACRE                     ";2010;
293;"13108574";"DELEGACIA DO MEC NO RIO GRANDE DO SUL        ";2010;
294;"13108575";"DELEGACIA DO MEC NO PARA                     ";2010;
295;"13108576";"UNIVERSIDADE FEDERAL DO CEARA                ";2010;
296;"13108578";"DELEGACIA DO MEC NO CEARA                    ";2010;
297;"13108585";"ESCOLA AGROTECNICA FED. DE VIT.DE SANTO ANTAO";2010;
298;"13108586";"ESCOLA AGROTECNICA FED. DE VITORIA DE S.ANTAO";2010;
299;"13108587";"ESCOLA AGROTECNICA FEDERAL DE SATUBA         ";2010;
300;"13108588";"ESCOLA AGROTECNICA FEDERAL DE JANUARIA       ";2010;
301;"13108589";"ESCOLA TECNICA FEDERAL DE OURO PRETO         ";2010;
302;"13108590";"ESCOLA AGROTECNICA FEDERAL DE BARBACENA      ";2010;
303;"13108766";"FUNDACAO ROQUETE PINTO                       ";2010;
304;"13108769";"DELEGACIA DO MEC NO PARA                     ";2010;
305;"13108772";"DELEGACIA DO MEC EM MATO GROSSO DO SUL/MS    ";2010;
306;"13108773";"DELEGACIA DO MEC NO ESTADO DO TOCANTINS      ";2010;
307;"13108776";"DELEGACIA DO MEC EM RORAIMA                  ";2010;
308;"13108778";"DELEGACIA DO MEC NO MARANHAO                 ";2010;
309;"13108780";"DELEGACIA DO MEC NO ACRE                     ";2010;
310;"13108860";"DELEGACIA DO MEC NO RIO DE JANEIRO           ";2010;
311;"13108861";"DELEGACIA DO MEC EM SERGIPE                  ";2010;
312;"13108862";"DELEGACIA DO MEC NO AMAZONAS                 ";2010;
313;"13108863";"DELEGACIA DO MEC EM SAO PAULO                ";2010;
314;"13108864";"DELEGACIA DO MEC NO AMAPA                    ";2010;
315;"13108866";"DELEGACIA DO MEC NO ESTADO DA BAHIA          ";2010;
316;"13108875";"UNIVERSIDADE FEDERAL DE GOIAS                ";2010;
317;"13108876";"DELEGACIA DO MEC NO PIAUI                    ";2010;
318;"13108878";"DELEGACIA DO MEC NO CEARA                    ";2010;
319;"13108879";"ESCOLA TECNICA FEDERAL DE SANTA CATARINA     ";2010;
320;"13108882";"CONVENIO - FNDE                              ";2010;
321;"13108895";"UNIVERSIDADE FEDERAL DO PARANA               ";2010;
322;"13109021";"DELEGACIA DO MEC EM SANTA CATARINA           ";2010;
323;"13109022";"DELEGACIA DO MEC EM SANTA CATARINA           ";2010;
324;"13109023";"FUNDACAO DE ASSISTENCIA AO ESTUDANTE         ";2010;
325;"13109024";"FUNDACAO UNIVERSIDADE FEDERAL DE UBERLANDIA  ";2010;
326;"13109185";"UNIVERSIDADE FED.DO RIO GRANDE DO SUL - UFRGS";2010;
327;"13109186";"UNIVERSIDADE FEDERAL FLUMINENSE              ";2010;
328;"13109188";"FUNDACAO UNIVERSIDADE FEDERAL DE UBERLANDIA  ";2010;
329;"13109402";"FUNDACAO UNIVERSIDADE DO RIO GRANDE / RS     ";2010;
330;"13109405";"UNIVERSIDADE FEDERAL DE SANTA MARIA          ";2010;
331;"13109408";"UNIVERSIDADE FEDERAL DE SANTA MARIA          ";2010;
332;"13109474";"ESCOLA AGROTECNICA DE CERES                  ";2010;
333;"13109477";"ESCOLA AGROTECNICA DE RIO VERDE              ";2010;
334;"13109480";"ESCOLA AGROTECNICA FEDERAL DE URUTAI         ";2010;
335;"13109528";"UNIVERSIDADE FEDERAL DE SANTA MARIA          ";2010;
336;"13109599";"DELEGACIA DO MEC NO PARANA                   ";2010;
337;"13109600";"DELEGACIA DO MEC NO PARANA                   ";2010;
338;"13109700";"DELEGACIA DO MEC EM ALAGOAS                  ";2010;
339;"13109701";"DELEGACIA DO MEC EM ALAGOAS                  ";2010;
340;"13109702";"ESCOLA AGROTECNICA DE SAO GABRIEL DA CACHOE  ";2010;
341;"13109703";"FUNDACAO DE ASSISTENCIA AO ESTUDANTE         ";2010;
342;"13109705";"DELEGACIA DO MEC NO ESPIRITO SANTO           ";2010;
343;"13109706";"ESCOLA AGROTECNICA FEDERAL DE CUIABA         ";2010;
344;"13109707";"DELEGACIA DO MEC EM PERNAMBUCO               ";2010;
345;"13109714";"DELEGACIA DO MEC EM PERNAMBUCO               ";2010;
346;"13109717";"DELEGACIA DO MEC EM MINAS GERAIS             ";2010;
347;"13109718";"DELEGACIA DO MEC EM MINAS GERAIS             ";2010;
348;"13109719";"ESCOLA AGROTECNICA FEDERAL DE JANUARIA       ";2010;
349;"13109721";"ESCOLA AGROTECNICA FEDERAL DE BAMBUI         ";2010;
350;"13109723";"ESCOLA AGROTECNICA FEDERAL DE BAMBUI         ";2010;
351;"13109726";"DELEGACIA DO MEC NO RIO GRANDE DO NORTE      ";2010;
352;"13109727";"DELEGACIA DO MEC NO RIO GRANDE DO NORTE      ";2010;
353;"13109730";"ESCOLA AGROTECNICA FEDERAL DE ARAGUATINS     ";2010;
354;"13109798";"FUNDACAO UNIVERSIDADE DO RIO DE JANEIRO      ";2010;
355;"13109854";"ESCOLA TECNICA FEDERAL DE CAMPOS - RJ        ";2010;
356;"13109857";"ESCOLA TECNICA FEDERAL DE CAMPOS - RJ        ";2010;
357;"13109859";"ESCOLA AGROTECNICA FEDERAL DE PETROLINA-PE   ";2010;
358;"13109861";"ESCOLA AGROTECNICA FEDERAL DE MUZAMBINHO - MG";2010;
359;"13109874";"FUNDACAO DE ASSISTENCIA AO ESTUDANTE - DF    ";2010;
360;"13109876";"FUNDACAO DE ASSISTENCIA AO ESTUDANTE - DF    ";2010;
361;"13109878";"FUNDACAO DE ASSISTENCIA AO ESTUDANTE - DF    ";2010;
362;"13109881";"FUNDACAO DE ASSISTENCIA AO ESTUDANTE - DF    ";2010;
363;"13109891";"ESCOLA AGROTECNICA FEDERAL DE SALINAS        ";2010;
364;"13109895";"ESCOLA AGROTECNICA FEDERAL DE COLATINA-ES    ";2010;
365;"13109898";"DELEGACIA DO MEC EM RONDONIA - RO            ";2010;
366;"13109922";"ESCOLA AGROTECNICA FEDERAL DE BELO JARDIM-PE ";2010;
367;"13109928";"MUSEU DA REPUBLICA IBPC - RJ                 ";2010;
368;"13109929";"MUSEU DA REPUBLICA IBPC - RJ                 ";2010;
369;"13109934";"DELEGACIA DO MEC - MT                        ";2010;
370;"13109936";"DELEGACIA DO MEC - MT                        ";2010;
371;"13109937";"ESCOLA AGROTECNICA FEDERAL COLORADO OESTE-RO ";2010;
372;"13109938";"DELEGACIA DO MEC EM RONDONIA - RO            ";2010;
373;"13109940";"ESCOLA AGROTECNICA FEDERAL SAO VICENTE SUL-RS";2010;
374;"13109945";"DELEGACIA DO MEC NO RIO GRANDE DO SUL - RS   ";2010;
375;"13109947";"UNIVERSIDADE FEDERAL DE SERGIPE - SE         ";2010;
376;"13109951";"ESCOLA AGROTECNICA DE SAO CRISTOVAO - SE     ";2010;
377;"13109954";"DELEGACIA DO MEC NA PARAIBA - PB             ";2010;
378;"13109955";"DELEGACIA DO MEC NA PARAIBA - PB             ";2010;
379;"13109957";"UNIVERSIDADE FEDERAL DE GOIAS - GO           ";2010;
380;"13109964";"ESCOLA AGROTECNICA FEDERAL DE IGUATU - CE    ";2010;
381;"13109979";"ESCOLA AGROTECNICA FEDERAL DE UBERLANDIA - MG";2010;
382;"13109981";"DELEGACIA DO MEC - GO                        ";2010;
383;"13110001";"ESCOLA AGROTECNICA FEDERAL DE SOUSA          ";2010;
384;"13110002";"ESCOLA AGROTECNICA DE SAO VICENTE DO SUL     ";2010;
385;"13110003";"ESCOLA AGROTECNICA FEDERAL DE ALEGRETE       ";2010;
386;"13110091";"FUND.UNIVERS.FEDERAL DO ACRE                 ";2010;
387;"13110093";"ESCOLA AGROTECNICA FEDERAL DE MACHADO        ";2010;
388;"13110094";"ESCOLA FEDERAL DE CONCORDIA                  ";2010;
389;"13110095";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE  ";2010;
390;"13110127";"UNIVERSIDADE DE BRASILIA                     ";2010;
391;"13110243";"FUNDACAO NACIONAL DO INDIO                   ";2010;
392;"13110301";"ESCOLA AGROTECNICA FEDERAL DE ALEGRE         ";2010;
393;"13110439";"ESCOLA AGROTEC.FEDERAL DE S.JOAO EVANGESLISTA";2010;
394;"13110440";"ESCOLA AGROTECNICA FEDERAL DE UBERABA        ";2010;
395;"13110441";"ESCOLA AGROTECNICA FEDERAL DE SERTAO         ";2010;
396;"13110442";"ESCOLA AGROTEC.FEDERAL PRES.JUSCELINO KUBITIS";2010;
397;"13110443";"ESCOLA AGROTECNICA FEDERAL DE CRATO          ";2010;
398;"13110444";"ESCOLA AGROTECNICA FEDERAL DE MANAUS         ";2010;
399;"13110445";"ESCOLA AGROTECNICA FEDERAL DE SAO LUIS       ";2010;
400;"13110508";"ESCOLA PAULISTA DE MEDICINA                  ";2010;
401;"13110510";"ESCOLA AGROTECNICA FEDERAL DE MUZAMBINHO     ";2010;
402;"13110512";"FUNDACAO ROQUETE PINTO                       ";2010;
403;"13110513";"ESCOLA AGROTECNICA FEDERAL DE CACERES        ";2010;
404;"13110515";"ESCOLA AGROTECNICA DE CASTANHAL              ";2010;
405;"13110517";"ESCOLA AGROTECNICA FEDERAL DE CUIABA - MT    ";2010;
406;"13110518";"ESCOLA AGROTECNICA FEDERAL DE BARBACENA      ";2010;
407;"13110520";"ESCOLA AGROTECNICA FEDERAL DE MUZAMBINHO     ";2010;
408;"13110521";"ESCOLA AGROTECNICA FEDERAL DE RIO POMBA      ";2010;
409;"13110523";"ESCOLA AGROTECNICA FEDERAL DE SANTA TERESA   ";2010;
410;"13110525";"ESCOLA AGROTECNICA FEDERAL DE RIO POMBA      ";2010;
411;"13110526";"FUNDACAO DE ASSISTENCIA AO ESTUDANTE         ";2010;
412;"13110528";"FUNDACAO DE ASSISTENCIA AO ESTUDANTE         ";2010;
413;"13110529";"ESCOLA AGROTECNICA FEDERAL DE SATUBA         ";2010;
414;"13110748";"UNIVERSIDADE FEDERAL FLUMINENSE              ";2010;
415;"13110749";"UNIVERSIDADE FEDERAL FLUMINENSE              ";2010;
416;"13110751";"FUNDACAO DE ASSISTENCIA AO ESTUDANTE         ";2010;
417;"13110902";"UNIVERSIDADE ESTADUAL DE FEIRA DE SANTANA    ";2010;
418;"13110999";"ESCOLA AGROTECNICA DE INCONFIDENTES          ";2010;
419;"13111001";"UNIVERSIDADE DE BRASILIA                     ";2010;
420;"13111054";"COORD.DE APERFEIC.DE PESSOAL DE NIV.SUPERIOR ";2010;
421;"13111058";"CAPES                                        ";2010;
422;"13111122";"ESCOLA TECNICA FEDERAL DO CEARA              ";2010;
423;"13111369";"ESCOLA AGROTECNICA FEDERAL DE ARAGUATINS - TO";2010;
